city_name;city_code;age;sex;measurement_date;value;unit
Oberpfalz;DE23;Less than 5 years old;Males;2022;27812;Number
Oberpfalz;DE23;Less than 5 years old;Total;2022;54496;Number
Oberfranken;DE24;Less than 5 years old;Females;2004;23853;Number
Oberfranken;DE24;Less than 5 years old;Males;2004;25390;Number
Oberfranken;DE24;Less than 5 years old;Total;2004;49243;Number
Oberfranken;DE24;Less than 5 years old;Females;2010;20078;Number
Oberfranken;DE24;Less than 5 years old;Males;2010;20996;Number
Oberfranken;DE24;Less than 5 years old;Total;2010;41074;Number
Oberfranken;DE24;Less than 5 years old;Females;2016;20125;Number
Oberfranken;DE24;Less than 5 years old;Males;2016;21236;Number
Oberfranken;DE24;Less than 5 years old;Total;2016;41361;Number
Oberfranken;DE24;Less than 5 years old;Females;2022;23137;Number
Oberfranken;DE24;Less than 5 years old;Males;2022;24260;Number
Oberfranken;DE24;Less than 5 years old;Total;2022;47397;Number
Mittelfranken;DE25;Less than 5 years old;Females;2004;38065;Number
Mittelfranken;DE25;Less than 5 years old;Males;2004;40426;Number
Mittelfranken;DE25;Less than 5 years old;Total;2004;78491;Number
Mittelfranken;DE25;Less than 5 years old;Females;2010;34826;Number
Mittelfranken;DE25;Less than 5 years old;Males;2010;36668;Number
Mittelfranken;DE25;Less than 5 years old;Total;2010;71494;Number
Mittelfranken;DE25;Less than 5 years old;Females;2016;37778;Number
Mittelfranken;DE25;Less than 5 years old;Males;2016;39984;Number
Mittelfranken;DE25;Less than 5 years old;Total;2016;77762;Number
Mittelfranken;DE25;Less than 5 years old;Females;2022;43214;Number
Mittelfranken;DE25;Less than 5 years old;Males;2022;45385;Number
Mittelfranken;DE25;Less than 5 years old;Total;2022;88599;Number
Unterfranken;DE26;Less than 5 years old;Females;2004;30101;Number
Unterfranken;DE26;Less than 5 years old;Males;2004;31229;Number
Unterfranken;DE26;Less than 5 years old;Total;2004;61330;Number
Unterfranken;DE26;Less than 5 years old;Females;2010;25200;Number
Unterfranken;DE26;Less than 5 years old;Males;2010;26621;Number
Unterfranken;DE26;Less than 5 years old;Total;2010;51821;Number
Unterfranken;DE26;Less than 5 years old;Females;2016;26326;Number
Unterfranken;DE26;Less than 5 years old;Males;2016;27747;Number
Unterfranken;DE26;Less than 5 years old;Total;2016;54073;Number
Unterfranken;DE26;Less than 5 years old;Females;2022;30633;Number
Unterfranken;DE26;Less than 5 years old;Males;2022;32036;Number
Unterfranken;DE26;Less than 5 years old;Total;2022;62669;Number
Schwaben;DE27;Less than 5 years old;Females;2004;43384;Number
Schwaben;DE27;Less than 5 years old;Males;2004;45581;Number
Schwaben;DE27;Less than 5 years old;Total;2004;88965;Number
Schwaben;DE27;Less than 5 years old;Females;2010;37695;Number
Schwaben;DE27;Less than 5 years old;Males;2010;39586;Number
Schwaben;DE27;Less than 5 years old;Total;2010;77281;Number
Schwaben;DE27;Less than 5 years old;Females;2016;39806;Number
Schwaben;DE27;Less than 5 years old;Males;2016;42070;Number
Schwaben;DE27;Less than 5 years old;Total;2016;81876;Number
Schwaben;DE27;Less than 5 years old;Females;2022;47860;Number
Schwaben;DE27;Less than 5 years old;Males;2022;50388;Number
Schwaben;DE27;Less than 5 years old;Total;2022;98248;Number
Berlin;DE3;Less than 5 years old;Females;2004;69017;Number
Berlin;DE3;Less than 5 years old;Males;2004;72048;Number
Berlin;DE3;Less than 5 years old;Total;2004;141065;Number
Berlin;DE3;Less than 5 years old;Females;2010;73991;Number
Berlin;DE3;Less than 5 years old;Males;2010;78344;Number
Berlin;DE3;Less than 5 years old;Total;2010;152335;Number
Berlin;DE3;Less than 5 years old;Females;2016;86434;Number
Berlin;DE3;Less than 5 years old;Males;2016;91718;Number
Berlin;DE3;Less than 5 years old;Total;2016;178152;Number
Berlin;DE3;Less than 5 years old;Females;2022;91955;Number
Berlin;DE3;Less than 5 years old;Males;2022;97249;Number
Berlin;DE3;Less than 5 years old;Total;2022;189204;Number
Berlin;DE30;Less than 5 years old;Females;2004;69017;Number
Berlin;DE30;Less than 5 years old;Males;2004;72048;Number
Berlin;DE30;Less than 5 years old;Total;2004;141065;Number
Berlin;DE30;Less than 5 years old;Females;2010;73991;Number
Berlin;DE30;Less than 5 years old;Males;2010;78344;Number
Berlin;DE30;Less than 5 years old;Total;2010;152335;Number
Berlin;DE30;Less than 5 years old;Females;2016;86434;Number
Berlin;DE30;Less than 5 years old;Males;2016;91718;Number
Berlin;DE30;Less than 5 years old;Total;2016;178152;Number
Berlin;DE30;Less than 5 years old;Females;2022;91955;Number
Berlin;DE30;Less than 5 years old;Males;2022;97249;Number
Berlin;DE30;Less than 5 years old;Total;2022;189204;Number
Bremen;DE5;Less than 5 years old;Females;2004;13815;Number
Bremen;DE5;Less than 5 years old;Males;2004;14456;Number
Bremen;DE5;Less than 5 years old;Total;2004;28271;Number
Bremen;DE5;Less than 5 years old;Females;2010;12998;Number
Bremen;DE5;Less than 5 years old;Males;2010;13930;Number
Bremen;DE5;Less than 5 years old;Total;2010;26928;Number
Bremen;DE5;Less than 5 years old;Females;2016;14439;Number
Bremen;DE5;Less than 5 years old;Males;2016;15356;Number
Bremen;DE5;Less than 5 years old;Total;2016;29795;Number
Bremen;DE5;Less than 5 years old;Females;2022;16566;Number
Bremen;DE5;Less than 5 years old;Males;2022;17610;Number
Bremen;DE5;Less than 5 years old;Total;2022;34176;Number
Bremen;DE50;Less than 5 years old;Females;2004;13815;Number
Bremen;DE50;Less than 5 years old;Males;2004;14456;Number
Bremen;DE50;Less than 5 years old;Total;2004;28271;Number
Bremen;DE50;Less than 5 years old;Females;2010;12998;Number
Bremen;DE50;Less than 5 years old;Males;2010;13930;Number
Bremen;DE50;Less than 5 years old;Total;2010;26928;Number
Bremen;DE50;Less than 5 years old;Females;2016;14439;Number
Bremen;DE50;Less than 5 years old;Males;2016;15356;Number
Bremen;DE50;Less than 5 years old;Total;2016;29795;Number
Bremen;DE50;Less than 5 years old;Females;2022;16566;Number
Bremen;DE50;Less than 5 years old;Males;2022;17610;Number
Bremen;DE50;Less than 5 years old;Total;2022;34176;Number
Hamburg;DE6;Less than 5 years old;Females;2004;37047;Number
Hamburg;DE6;Less than 5 years old;Males;2004;39329;Number
Hamburg;DE6;Less than 5 years old;Total;2004;76376;Number
Hamburg;DE6;Less than 5 years old;Females;2010;39008;Number
Hamburg;DE6;Less than 5 years old;Males;2010;41229;Number
Hamburg;DE6;Less than 5 years old;Total;2010;80237;Number
Hamburg;DE6;Less than 5 years old;Females;2016;43456;Number
Hamburg;DE6;Less than 5 years old;Males;2016;45407;Number
Hamburg;DE6;Less than 5 years old;Total;2016;88863;Number
Hamburg;DE6;Less than 5 years old;Females;2022;47648;Number
Hamburg;DE6;Less than 5 years old;Males;2022;50426;Number
Hamburg;DE6;Less than 5 years old;Total;2022;98074;Number
Hamburg;DE60;Less than 5 years old;Females;2004;37047;Number
Hamburg;DE60;Less than 5 years old;Males;2004;39329;Number
Hamburg;DE60;Less than 5 years old;Total;2004;76376;Number
Hamburg;DE60;Less than 5 years old;Females;2010;39008;Number
Hamburg;DE60;Less than 5 years old;Males;2010;41229;Number
Hamburg;DE60;Less than 5 years old;Total;2010;80237;Number
Hamburg;DE60;Less than 5 years old;Females;2016;43456;Number
Hamburg;DE60;Less than 5 years old;Males;2016;45407;Number
Hamburg;DE60;Less than 5 years old;Total;2016;88863;Number
Hamburg;DE60;Less than 5 years old;Females;2022;47648;Number
Hamburg;DE60;Less than 5 years old;Males;2022;50426;Number
Hamburg;DE60;Less than 5 years old;Total;2022;98074;Number
Darmstadt;DE71;Less than 5 years old;Females;2004;87740;Number
Darmstadt;DE71;Less than 5 years old;Males;2004;91699;Number
Darmstadt;DE71;Less than 5 years old;Total;2004;179439;Number
Darmstadt;DE71;Less than 5 years old;Females;2010;82897;Number
Darmstadt;DE71;Less than 5 years old;Males;2010;87284;Number
Darmstadt;DE71;Less than 5 years old;Total;2010;170181;Number
Darmstadt;DE71;Less than 5 years old;Females;2016;89738;Number
Darmstadt;DE71;Less than 5 years old;Males;2016;94658;Number
Darmstadt;DE71;Less than 5 years old;Total;2016;184396;Number
Darmstadt;DE71;Less than 5 years old;Females;2022;98068;Number
Darmstadt;DE71;Less than 5 years old;Males;2022;103597;Number
Darmstadt;DE71;Less than 5 years old;Total;2022;201665;Number
Gießen;DE72;Less than 5 years old;Females;2004;24070;Number
Gießen;DE72;Less than 5 years old;Males;2004;24997;Number
Gießen;DE72;Less than 5 years old;Total;2004;49067;Number
Gießen;DE72;Less than 5 years old;Females;2010;20474;Number
Gießen;DE72;Less than 5 years old;Males;2010;21701;Number
Gießen;DE72;Less than 5 years old;Total;2010;42175;Number
Gießen;DE72;Less than 5 years old;Females;2016;20926;Number
Gießen;DE72;Less than 5 years old;Males;2016;21843;Number
Gießen;DE72;Less than 5 years old;Total;2016;42769;Number
Gießen;DE72;Less than 5 years old;Females;2022;23478;Number
Gießen;DE72;Less than 5 years old;Males;2022;24718;Number
Gießen;DE72;Less than 5 years old;Total;2022;48196;Number
Kassel;DE73;Less than 5 years old;Females;2004;27394;Number
Kassel;DE73;Less than 5 years old;Males;2004;28925;Number
Kassel;DE73;Less than 5 years old;Total;2004;56319;Number
Kassel;DE73;Less than 5 years old;Females;2010;23401;Number
Kassel;DE73;Less than 5 years old;Males;2010;24434;Number
Kassel;DE73;Less than 5 years old;Total;2010;47835;Number
Kassel;DE73;Less than 5 years old;Females;2016;24046;Number
Kassel;DE73;Less than 5 years old;Males;2016;25529;Number
Kassel;DE73;Less than 5 years old;Total;2016;49575;Number
Kassel;DE73;Less than 5 years old;Females;2022;26746;Number
Kassel;DE73;Less than 5 years old;Males;2022;28846;Number
Kassel;DE73;Less than 5 years old;Total;2022;55592;Number
Braunschweig;DE91;Less than 5 years old;Females;2004;35592;Number
Braunschweig;DE91;Less than 5 years old;Males;2004;37601;Number
Braunschweig;DE91;Less than 5 years old;Total;2004;73193;Number
Braunschweig;DE91;Less than 5 years old;Females;2010;30371;Number
Braunschweig;DE91;Less than 5 years old;Males;2010;32114;Number
Braunschweig;DE91;Less than 5 years old;Total;2010;62485;Number
Braunschweig;DE91;Less than 5 years old;Females;2016;31920;Number
Braunschweig;DE91;Less than 5 years old;Males;2016;33395;Number
Braunschweig;DE91;Less than 5 years old;Total;2016;65315;Number
Braunschweig;DE91;Less than 5 years old;Females;2022;36199;Number
Braunschweig;DE91;Less than 5 years old;Males;2022;38108;Number
Braunschweig;DE91;Less than 5 years old;Total;2022;74307;Number
Hannover;DE92;Less than 5 years old;Females;2004;47975;Number
Hannover;DE92;Less than 5 years old;Males;2004;50588;Number
Hannover;DE92;Less than 5 years old;Total;2004;98563;Number
Hannover;DE92;Less than 5 years old;Females;2010;42406;Number
Hannover;DE92;Less than 5 years old;Males;2010;44496;Number
Hannover;DE92;Less than 5 years old;Total;2010;86902;Number
Hannover;DE92;Less than 5 years old;Females;2016;43831;Number
Hannover;DE92;Less than 5 years old;Males;2016;46313;Number
Hannover;DE92;Less than 5 years old;Total;2016;90144;Number
Hannover;DE92;Less than 5 years old;Females;2022;49022;Number
Hannover;DE92;Less than 5 years old;Males;2022;51784;Number
Hannover;DE92;Less than 5 years old;Total;2022;100806;Number
Köln;DEA2;Less than 5 years old;Females;2004;101248;Number
Köln;DEA2;Less than 5 years old;Males;2004;106625;Number
Köln;DEA2;Less than 5 years old;Total;2004;207873;Number
Köln;DEA2;Less than 5 years old;Females;2010;91772;Number
Köln;DEA2;Less than 5 years old;Males;2010;97514;Number
Köln;DEA2;Less than 5 years old;Total;2010;189286;Number
Köln;DEA2;Less than 5 years old;Females;2016;97023;Number
Köln;DEA2;Less than 5 years old;Males;2016;103338;Number
Köln;DEA2;Less than 5 years old;Total;2016;200361;Number
Köln;DEA2;Less than 5 years old;Females;2022;105183;Number
Köln;DEA2;Less than 5 years old;Males;2022;111206;Number
Köln;DEA2;Less than 5 years old;Total;2022;216389;Number
Münster;DEA3;Less than 5 years old;Females;2004;63264;Number
Münster;DEA3;Less than 5 years old;Males;2004;66470;Number
Münster;DEA3;Less than 5 years old;Total;2004;129734;Number
Münster;DEA3;Less than 5 years old;Females;2010;53472;Number
Münster;DEA3;Less than 5 years old;Males;2010;56477;Number
Münster;DEA3;Less than 5 years old;Total;2010;109949;Number
Münster;DEA3;Less than 5 years old;Females;2016;55210;Number
Münster;DEA3;Less than 5 years old;Males;2016;58668;Number
Münster;DEA3;Less than 5 years old;Total;2016;113878;Number
Münster;DEA3;Less than 5 years old;Females;2022;64054;Number
Münster;DEA3;Less than 5 years old;Males;2022;67379;Number
Münster;DEA3;Less than 5 years old;Total;2022;131433;Number
Detmold;DEA4;Less than 5 years old;Females;2004;51191;Number
Detmold;DEA4;Less than 5 years old;Males;2004;54112;Number
Detmold;DEA4;Less than 5 years old;Total;2004;105303;Number
Detmold;DEA4;Less than 5 years old;Females;2010;44743;Number
Detmold;DEA4;Less than 5 years old;Males;2010;47031;Number
Detmold;DEA4;Less than 5 years old;Total;2010;91774;Number
Detmold;DEA4;Less than 5 years old;Females;2016;45263;Number
Detmold;DEA4;Less than 5 years old;Males;2016;47975;Number
Detmold;DEA4;Less than 5 years old;Total;2016;93238;Number
Detmold;DEA4;Less than 5 years old;Females;2022;49566;Number
Detmold;DEA4;Less than 5 years old;Males;2022;52794;Number
Detmold;DEA4;Less than 5 years old;Total;2022;102360;Number
Arnsberg;DEA5;Less than 5 years old;Females;2004;83743;Number
Arnsberg;DEA5;Less than 5 years old;Males;2004;88770;Number
Arnsberg;DEA5;Less than 5 years old;Total;2004;172513;Number
Arnsberg;DEA5;Less than 5 years old;Females;2010;71346;Number
Arnsberg;DEA5;Less than 5 years old;Males;2010;75547;Number
Arnsberg;DEA5;Less than 5 years old;Total;2010;146893;Number
Arnsberg;DEA5;Less than 5 years old;Females;2016;73757;Number
Arnsberg;DEA5;Less than 5 years old;Males;2016;77799;Number
Arnsberg;DEA5;Less than 5 years old;Total;2016;151556;Number
Arnsberg;DEA5;Less than 5 years old;Females;2022;82606;Number
Arnsberg;DEA5;Less than 5 years old;Males;2022;87458;Number
Arnsberg;DEA5;Less than 5 years old;Total;2022;170064;Number
Koblenz;DEB1;Less than 5 years old;Females;2004;34131;Number
Koblenz;DEB1;Less than 5 years old;Males;2004;35985;Number
Koblenz;DEB1;Less than 5 years old;Total;2004;70116;Number
Koblenz;DEB1;Less than 5 years old;Females;2010;28762;Number
Koblenz;DEB1;Less than 5 years old;Males;2010;30508;Number
Koblenz;DEB1;Less than 5 years old;Total;2010;59270;Number
Koblenz;DEB1;Less than 5 years old;Females;2016;29900;Number
Koblenz;DEB1;Less than 5 years old;Males;2016;31226;Number
Koblenz;DEB1;Less than 5 years old;Total;2016;61126;Number
Koblenz;DEB1;Less than 5 years old;Females;2022;34550;Number
Koblenz;DEB1;Less than 5 years old;Males;2022;36415;Number
Koblenz;DEB1;Less than 5 years old;Total;2022;70965;Number
Trier;DEB2;Less than 5 years old;Females;2004;11376;Number
Trier;DEB2;Less than 5 years old;Males;2004;11897;Number
Trier;DEB2;Less than 5 years old;Total;2004;23273;Number
Trier;DEB2;Less than 5 years old;Females;2010;10103;Number
Trier;DEB2;Less than 5 years old;Males;2010;10758;Number
Trier;DEB2;Less than 5 years old;Total;2010;20861;Number
Trier;DEB2;Less than 5 years old;Females;2016;11008;Number
Trier;DEB2;Less than 5 years old;Males;2016;11681;Number
Trier;DEB2;Less than 5 years old;Total;2016;22689;Number
Trier;DEB2;Less than 5 years old;Females;2022;11778;Number
Trier;DEB2;Less than 5 years old;Males;2022;12507;Number
Trier;DEB2;Less than 5 years old;Total;2022;24285;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Females;2004;44134;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Males;2004;46888;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Total;2004;91022;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Females;2010;39559;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Males;2010;41779;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Total;2010;81338;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Females;2016;42748;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Males;2016;45227;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Total;2016;87975;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Females;2022;48961;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Males;2022;51455;Number
Rheinhessen-Pfalz;DEB3;Less than 5 years old;Total;2022;100416;Number
Saarland;DEC;Less than 5 years old;Females;2004;20406;Number
Saarland;DEC;Less than 5 years old;Males;2004;21188;Number
Saarland;DEC;Less than 5 years old;Total;2004;41594;Number
Saarland;DEC;Less than 5 years old;Females;2010;17450;Number
Saarland;DEC;Less than 5 years old;Males;2010;18536;Number
Saarland;DEC;Less than 5 years old;Total;2010;35986;Number
Saarland;DEC;Less than 5 years old;Females;2016;17843;Number
Saarland;DEC;Less than 5 years old;Males;2016;19269;Number
Saarland;DEC;Less than 5 years old;Total;2016;37112;Number
Saarland;DEC;Less than 5 years old;Females;2022;20304;Number
Saarland;DEC;Less than 5 years old;Males;2022;21417;Number
Saarland;DEC;Less than 5 years old;Total;2022;41721;Number
Saarland;DEC0;Less than 5 years old;Females;2004;20406;Number
Saarland;DEC0;Less than 5 years old;Males;2004;21188;Number
Saarland;DEC0;Less than 5 years old;Total;2004;41594;Number
Saarland;DEC0;Less than 5 years old;Females;2010;17450;Number
Saarland;DEC0;Less than 5 years old;Males;2010;18536;Number
Saarland;DEC0;Less than 5 years old;Total;2010;35986;Number
Saarland;DEC0;Less than 5 years old;Females;2016;17843;Number
Saarland;DEC0;Less than 5 years old;Males;2016;19269;Number
Saarland;DEC0;Less than 5 years old;Total;2016;37112;Number
Saarland;DEC0;Less than 5 years old;Females;2022;20304;Number
Saarland;DEC0;Less than 5 years old;Males;2022;21417;Number
Saarland;DEC0;Less than 5 years old;Total;2022;41721;Number
Dresden;DED2;Less than 5 years old;Females;2004;31191;Number
Dresden;DED2;Less than 5 years old;Males;2004;32863;Number
Dresden;DED2;Less than 5 years old;Total;2004;64054;Number
Dresden;DED2;Less than 5 years old;Females;2010;33501;Number
Dresden;DED2;Less than 5 years old;Males;2010;35284;Number
Dresden;DED2;Less than 5 years old;Total;2010;68785;Number
Dresden;DED2;Less than 5 years old;Females;2016;36121;Number
Dresden;DED2;Less than 5 years old;Males;2016;38359;Number
Dresden;DED2;Less than 5 years old;Total;2016;74480;Number
Dresden;DED2;Less than 5 years old;Females;2022;33894;Number
Dresden;DED2;Less than 5 years old;Males;2022;35592;Number
Dresden;DED2;Less than 5 years old;Total;2022;69486;Number
