DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE501,2022,326,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE502,2022,94,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE6,2022,755,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE60,2022,755,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE600,2022,755,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE7,2022,21115,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71,2022,7445,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE711,2022,122,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE712,2022,248,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE713,2022,45,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE714,2022,204,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE715,2022,720,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE716,2022,659,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE717,2022,453,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE718,2022,482,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE719,2022,1398,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71A,2022,222,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71B,2022,624,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71C,2022,356,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71D,2022,811,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE71E,2022,1101,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE72,2022,5382,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE721,2022,855,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE722,2022,1067,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE723,2022,738,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE724,2022,1263,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE725,2022,1459,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE73,2022,8288,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE731,2022,107,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE732,2022,1380,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE733,2022,1097,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE734,2022,1293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE735,2022,1538,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE736,2022,1848,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE737,2022,1025,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE8,2022,23293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80,2022,23293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE803,2022,181,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE804,2022,131,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80J,2022,5496,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80K,2022,3431,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80L,2022,3214,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80M,2022,2127,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80N,2022,3946,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE80O,2022,4767,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE9,2022,47710,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE91,2022,8116,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE911,2022,193,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE912,2022,224,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE913,2022,205,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE914,2022,1568,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE915,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE916,2022,967,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE917,2022,676,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE918,2022,1269,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE919,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE91A,2022,537,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE91B,2022,724,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE91C,2022,1753,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE92,2022,9065,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE922,2022,1991,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE923,2022,798,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE925,2022,1208,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE926,2022,694,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE927,2022,1401,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE928,2022,676,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE929,2022,2297,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE93,2022,15542,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE931,2022,1551,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE932,2022,2059,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE933,2022,1249,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE934,2022,1227,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE935,2022,1328,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE936,2022,653,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE937,2022,2075,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE938,2022,1881,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE939,2022,1267,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE93A,2022,1463,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE93B,2022,789,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94,2022,14987,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE941,2022,62,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE942,2022,112,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE943,2022,103,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE944,2022,120,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE945,2022,107,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE946,2022,731,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE947,2022,1287,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE948,2022,1420,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE949,2022,2884,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94A,2022,610,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94B,2022,982,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94C,2022,1086,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94D,2022,1065,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94E,2022,2122,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94F,2022,814,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94G,2022,825,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DE94H,2022,657,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA,2022,34110,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1,2022,5291,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA11,2022,217,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA12,2022,233,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA13,2022,210,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA14,2022,138,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA15,2022,170,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA16,2022,91,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA17,2022,77,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA18,2022,75,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA19,2022,90,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1A,2022,168,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1B,2022,1233,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1C,2022,407,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1D,2022,576,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1E,2022,563,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA1F,2022,1043,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA2,2022,7365,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA22,2022,141,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA23,2022,405,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA24,2022,79,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA26,2022,942,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA27,2022,705,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA28,2022,1249,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA29,2022,628,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA2A,2022,919,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA2B,2022,437,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA2C,2022,1153,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA2D,2022,707,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA3,2022,6918,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA31,2022,101,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA32,2022,105,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA33,2022,303,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA34,2022,1421,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA35,2022,1112,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA36,2022,761,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA37,2022,1796,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA38,2022,1319,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA4,2022,6524,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA41,2022,259,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA42,2022,969,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA43,2022,450,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA44,2022,1201,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA45,2022,1246,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA46,2022,1152,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA47,2022,1247,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA5,2022,8012,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA51,2022,146,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA52,2022,281,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA53,2022,160,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA54,2022,226,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA55,2022,51,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA56,2022,410,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA57,2022,1960,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA58,2022,1061,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA59,2022,712,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA5A,2022,1133,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA5B,2022,1329,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEA5C,2022,543,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB,2022,19853,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB1,2022,8075,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB11,2022,105,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB12,2022,787,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB13,2022,642,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB14,2022,864,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB15,2022,777,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB16,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB17,2022,818,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB18,2022,627,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB19,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB1A,2022,782,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB1B,2022,989,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB1C,2022,720,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB1D,2022,964,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB2,2022,4926,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB21,2022,117,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB22,2022,1168,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB23,2022,1627,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB24,2022,912,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB25,2022,1102,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3,2022,6852,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB31,2022,44,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB32,2022,140,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB33,2022,83,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB34,2022,77,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB35,2022,98,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB36,2022,117,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB37,2022,61,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB38,2022,43,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB39,2022,109,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3A,2022,71,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3B,2022,588,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3C,2022,595,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3D,2022,645,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3E,2022,463,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3F,2022,640,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3G,2022,574,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3H,2022,640,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3I,2022,305,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3J,2022,605,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEB3K,2022,954,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC,2022,2571,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC0,2022,2571,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC01,2022,411,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC02,2022,557,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC03,2022,250,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC04,2022,459,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC05,2022,418,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEC06,2022,476,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED,2022,18450,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED2,2022,7944,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED21,2022,328,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED2C,2022,2396,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED2D,2022,2111,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED2E,2022,1455,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED2F,2022,1654,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED4,2022,6528,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED41,2022,221,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED42,2022,1828,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED43,2022,2117,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED44,2022,1412,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED45,2022,950,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED5,2022,3978,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED51,2022,298,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED52,2022,1651,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DED53,2022,2029,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE,2022,20454,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0,2022,20454,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE01,2022,245,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE02,2022,135,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE03,2022,201,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE04,2022,2293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE05,2022,1454,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE06,2022,1577,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE07,2022,2367,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE08,2022,1414,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE09,2022,2105,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0A,2022,1449,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0B,2022,1434,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0C,2022,1427,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0D,2022,2423,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEE0E,2022,1930,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF,2022,15802,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0,2022,15802,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF01,2022,57,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF02,2022,119,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF03,2022,214,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF04,2022,72,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF05,2022,1428,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF06,2022,1263,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF07,2022,2083,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF08,2022,1393,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF09,2022,664,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0A,2022,1083,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0B,2022,2189,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0C,2022,2071,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0D,2022,1344,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0E,2022,1056,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEF0F,2022,766,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEG,2022,16201,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEG0,2022,16201,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEG01,2022,270,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEG02,2022,152,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,TOTAL,KM2,DEG03,2022,115,
