city_name;city_code;housing_structure;tenure;year;value;unit
Salzburg;AT32;Household composed of lone mother with at least one resident child under 25 years;Unknown;2011;35.0;Number
Salzburg;AT32;Household composed of one-family nucleus;Other;2011;12753.0;Number
Salzburg;AT32;Household composed of one-family nucleus;Owner;2011;86448.0;Number
Salzburg;AT32;Household composed of one-family nucleus;Tenant;2011;37541.0;Number
Salzburg;AT32;Household composed of one-family nucleus;Total;2011;137082.0;Number
Salzburg;AT32;Household composed of one-family nucleus;Unknown;2011;340.0;Number
Salzburg;AT32;Household composed of two-or-more-family nucleus;Other;2011;285.0;Number
Salzburg;AT32;Household composed of two-or-more-family nucleus;Owner;2011;2779.0;Number
Salzburg;AT32;Household composed of two-or-more-family nucleus;Tenant;2011;673.0;Number
Salzburg;AT32;Household composed of two-or-more-family nucleus;Total;2011;3742.0;Number
Salzburg;AT32;Household composed of two-or-more-family nucleus;Unknown;2011;5.0;Number
Salzburg;AT32;Household composed of lone father living with at least one child;Other;2011;299.0;Number
Salzburg;AT32;Household composed of lone father living with at least one child;Owner;2011;1795.0;Number
Salzburg;AT32;Household composed of lone father living with at least one child;Tenant;2011;879.0;Number
Salzburg;AT32;Household composed of lone father living with at least one child;Total;2011;2981.0;Number
Salzburg;AT32;Household composed of lone father living with at least one child;Unknown;2011;8.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child 25 years or older;Other;2011;110.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child 25 years or older;Owner;2011;713.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child 25 years or older;Tenant;2011;279.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child 25 years or older;Total;2011;1104.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child 25 years or older;Unknown;2011;2.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child under 25 years;Other;2011;189.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child under 25 years;Owner;2011;1082.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child under 25 years;Tenant;2011;600.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child under 25 years;Total;2011;1877.0;Number
Salzburg;AT32;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;6.0;Number
Salzburg;AT32;Household composed of married couple;Other;2011;9014.0;Number
Salzburg;AT32;Household composed of married couple;Owner;2011;65349.0;Number
Salzburg;AT32;Household composed of married couple;Tenant;2011;22235.0;Number
Salzburg;AT32;Household composed of married couple;Total;2011;96795.0;Number
Salzburg;AT32;Household composed of married couple;Unknown;2011;197.0;Number
Salzburg;AT32;Household composed of married couple without resident children;Other;2011;4089.0;Number
Salzburg;AT32;Household composed of married couple without resident children;Owner;2011;25138.0;Number
Salzburg;AT32;Household composed of married couple without resident children;Tenant;2011;9396.0;Number
Salzburg;AT32;Household composed of married couple without resident children;Total;2011;38712.0;Number
Salzburg;AT32;Household composed of married couple without resident children;Unknown;2011;89.0;Number
Salzburg;AT32;Household composed of married couple with youngest resident child 25 years or older;Other;2011;725.0;Number
Salzburg;AT32;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;8043.0;Number
Salzburg;AT32;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;1236.0;Number
Salzburg;AT32;Household composed of married couple with youngest resident child 25 years or older;Total;2011;10017.0;Number
Salzburg;AT32;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;13.0;Number
Salzburg;AT32;Household composed of married couple with at least one resident child under 25 years;Other;2011;4200.0;Number
Salzburg;AT32;Household composed of married couple with at least one resident child under 25 years;Owner;2011;32168.0;Number
Salzburg;AT32;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;11603.0;Number
Salzburg;AT32;Household composed of married couple with at least one resident child under 25 years;Total;2011;48066.0;Number
Salzburg;AT32;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;95.0;Number
Salzburg;AT32;Multiperson household other than family nucleus;Other;2011;513.0;Number
Salzburg;AT32;Multiperson household other than family nucleus;Owner;2011;1993.0;Number
Salzburg;AT32;Multiperson household other than family nucleus;Tenant;2011;1823.0;Number
Salzburg;AT32;Multiperson household other than family nucleus;Total;2011;4366.0;Number
Salzburg;AT32;Multiperson household other than family nucleus;Unknown;2011;37.0;Number
Salzburg;AT32;Household composed of non-family nucleus;Other;2011;10481.0;Number
Salzburg;AT32;Household composed of non-family nucleus;Owner;2011;37470.0;Number
Salzburg;AT32;Household composed of non-family nucleus;Tenant;2011;34267.0;Number
Salzburg;AT32;Household composed of non-family nucleus;Total;2011;82619.0;Number
Salzburg;AT32;Household composed of non-family nucleus;Unknown;2011;401.0;Number
Salzburg;AT32;One-person household;Other;2011;9968.0;Number
Salzburg;AT32;One-person household;Owner;2011;35477.0;Number
Salzburg;AT32;One-person household;Tenant;2011;32444.0;Number
Salzburg;AT32;One-person household;Total;2011;78253.0;Number
Salzburg;AT32;One-person household;Unknown;2011;364.0;Number
Salzburg;AT32;Total;Other;2011;23519.0;Number
Salzburg;AT32;Total;Owner;2011;126697.0;Number
Salzburg;AT32;Total;Tenant;2011;72481.0;Number
Salzburg;AT32;Total;Total;2011;223443.0;Number
Salzburg;AT32;Total;Unknown;2011;746.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union;Other;2011;1056.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union;Owner;2011;8717.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union;Tenant;2011;4417.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union;Total;2011;14229.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union;Unknown;2011;39.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union without resident children;Other;2011;549.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union without resident children;Owner;2011;4558.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union without resident children;Tenant;2011;2599.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union without resident children;Total;2011;7733.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union without resident children;Unknown;2011;27.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with youngest resident child 25 years or older;Other;2011;20.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with youngest resident child 25 years or older;Owner;2011;196.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with youngest resident child 25 years or older;Tenant;2011;52.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with youngest resident child 25 years or older;Total;2011;268.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with at least one resident child under 25 years;Other;2011;487.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with at least one resident child under 25 years;Owner;2011;3963.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with at least one resident child under 25 years;Tenant;2011;1766.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with at least one resident child under 25 years;Total;2011;6228.0;Number
Vorarlberg;AT34;Household composed of couple in consensual union with at least one resident child under 25 years;Unknown;2011;12.0;Number
Vorarlberg;AT34;Household composed of lone mother living with at least one child;Other;2011;840.0;Number
Vorarlberg;AT34;Household composed of lone mother living with at least one child;Owner;2011;6768.0;Number
Vorarlberg;AT34;Household composed of lone mother living with at least one child;Tenant;2011;4757.0;Number
Vorarlberg;AT34;Household composed of lone mother living with at least one child;Total;2011;12387.0;Number
Vorarlberg;AT34;Household composed of lone mother living with at least one child;Unknown;2011;22.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child 25 years or older;Other;2011;232.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child 25 years or older;Owner;2011;2552.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child 25 years or older;Tenant;2011;810.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child 25 years or older;Total;2011;3596.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child 25 years or older;Unknown;2011;2.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child under 25 years;Other;2011;608.0;Number
Vorarlberg;AT34;Household composed of lone mother with at least one resident child under 25 years;Owner;2011;4216.0;Number
